invoice_number,vendor,amount,date,file_path,days_overdue,duplicate_count,department,payment_term,label
9201,Thompson-James,55511.72,2024-03-18,data/invoices/INV-09201.pdf,1,2,Finance,Net 90,1
6606,Moon-White,8404.92,2023-02-18,data/invoices/INV-06606.pdf,2,1,Finance,Immediate,0
1110,"Pierce, Bell and Chavez",5438.7,2024-01-15,data/invoices/INV-01110.pdf,14,1,Legal,Net 30,0
5729,"Choi, Garcia and Farmer",5761.27,2024-04-26,data/invoices/INV-05729.pdf,1,1,Marketing,Immediate,0
7830,Mendez-Graham,103869.41,2024-05-03,data/invoices/INV-07830.pdf,1,6,Legal,Immediate,1
1039,Strickland-Palmer,2260.56,2024-04-20,data/invoices/INV-01039.pdf,12,1,Operations,Net 90,0
1195,Gay Inc,8045.51,2024-05-24,data/invoices/INV-01195.pdf,15,1,Marketing,Net 90,0
4475,Ross LLC,11654.51,2023-05-02,data/invoices/INV-04475.pdf,9,1,Admin,Net 90,0
9875,"Huang, Cole and Pacheco",51537.66,2024-06-03,data/invoices/INV-09875.pdf,3,4,Legal,Net 90,1
2123,Johnson-Doyle,17433.13,2024-01-19,data/invoices/INV-02123.pdf,0,1,Operations,Net 60,0
4983,Chapman and Sons,1423.67,2023-12-19,data/invoices/INV-04983.pdf,15,1,Legal,Net 15,0
8974,"Lopez, Jacobs and Mason",141861.84,2024-06-28,data/invoices/INV-08974.pdf,3,6,Operations,Net 60,1
5701,White-Green,3448.17,2023-08-27,data/invoices/INV-05701.pdf,7,1,Legal,Immediate,0
935,Gay Inc,19186.64,2023-03-09,data/invoices/INV-00935.pdf,5,1,Operations,Net 15,0
6102,Wilkerson-Day,24871.93,2024-05-26,data/invoices/INV-06102.pdf,12,1,Legal,Net 60,0
4690,Hernandez PLC,19549.03,2024-01-03,data/invoices/INV-04690.pdf,4,1,Marketing,Net 15,0
395,"Hernandez, Thompson and Boyd",6208.4,2023-08-02,data/invoices/INV-00395.pdf,10,1,Finance,Net 30,0
4686,"Lee, Horton and Snyder",13221.61,2024-03-13,data/invoices/INV-04686.pdf,4,1,Legal,Net 15,0
8777,"Kim, Gonzales and Mills",129295.16,2023-09-19,data/invoices/INV-08777.pdf,0,2,Finance,Net 30,1
9166,Morgan-Lopez,138851.27,2024-04-08,data/invoices/INV-09166.pdf,1,4,HR,Net 60,1
5981,Burton Ltd,9838.42,2023-12-07,data/invoices/INV-05981.pdf,2,1,Admin,Net 30,0
9943,"Kim, Gonzales and Mills",55137.92,2023-07-11,data/invoices/INV-09943.pdf,1,2,Operations,Immediate,1
2192,Ross LLC,19167.53,2023-12-17,data/invoices/INV-02192.pdf,9,1,Legal,Immediate,0
1298,"Pollard, Simpson and Johnson",8534.71,2024-04-10,data/invoices/INV-01298.pdf,14,1,Marketing,Net 90,0
5045,Valentine-Holland,5775.68,2024-01-12,data/invoices/INV-05045.pdf,7,1,Admin,Net 15,0
1163,"Wright, Garcia and Deleon",19691.39,2024-02-26,data/invoices/INV-01163.pdf,10,1,HR,Net 30,0
4255,Jones-Young,20208.78,2024-03-28,data/invoices/INV-04255.pdf,7,1,Legal,Net 30,0
6373,Peterson-Beard,17037.53,2023-06-12,data/invoices/INV-06373.pdf,15,1,HR,Net 90,0
1528,Figueroa PLC,15284.4,2023-06-06,data/invoices/INV-01528.pdf,5,1,Finance,Immediate,0
4343,Valentine-Holland,9549.07,2023-04-05,data/invoices/INV-04343.pdf,10,1,Legal,Net 60,0
2031,Walker Ltd,7439.61,2023-08-13,data/invoices/INV-02031.pdf,10,1,Legal,Net 30,0
3061,Russell-Daniels,8046.69,2023-07-17,data/invoices/INV-03061.pdf,13,1,Operations,Net 90,0
59,Martinez-Dudley,14094.17,2024-01-14,data/invoices/INV-00059.pdf,4,1,Operations,Net 60,0
2406,Morgan-Schwartz,2050.19,2023-01-15,data/invoices/INV-02406.pdf,4,1,Finance,Net 90,0
5007,Estrada-Nolan,14457.28,2023-06-07,data/invoices/INV-05007.pdf,12,1,Admin,Net 30,0
6158,"Guzman, Hoffman and Baldwin",9110.89,2023-03-10,data/invoices/INV-06158.pdf,12,1,Marketing,Net 30,0
7376,Brown Group,77373.27,2023-09-19,data/invoices/INV-07376.pdf,3,3,Admin,Net 15,1
4507,"Brown, Valdez and Lucas",3645.93,2024-03-23,data/invoices/INV-04507.pdf,11,1,IT,Net 60,0
5215,Sanders-Espinoza,10401.47,2023-01-14,data/invoices/INV-05215.pdf,6,1,Admin,Net 90,0
6030,Williams-Cook,12225.05,2023-08-24,data/invoices/INV-06030.pdf,15,1,Legal,Net 15,0
1781,"West, Henderson and Ramirez",16590.99,2024-02-26,data/invoices/INV-01781.pdf,3,1,Operations,Net 15,0
5448,Guerrero Inc,7171.78,2024-03-24,data/invoices/INV-05448.pdf,0,1,IT,Net 90,0
4607,"Mitchell, Nelson and Flores",14677.02,2023-07-19,data/invoices/INV-04607.pdf,14,1,Legal,Immediate,0
6915,Tran Inc,11951.57,2024-04-09,data/invoices/INV-06915.pdf,2,1,Legal,Immediate,0
677,Jones LLC,1859.97,2023-01-01,data/invoices/INV-00677.pdf,2,1,Admin,Net 15,0
3583,"Arroyo, Miller and Tucker",14419.6,2023-10-19,data/invoices/INV-03583.pdf,12,1,Finance,Net 30,0
3654,"Turner, Schneider and Johnson",3737.85,2023-03-25,data/invoices/INV-03654.pdf,7,1,Marketing,Immediate,0
7921,Acosta Inc,51350.39,2023-04-22,data/invoices/INV-07921.pdf,3,5,HR,Net 30,1
9500,Mendez-Graham,62224.37,2024-01-18,data/invoices/INV-09500.pdf,0,6,Finance,Net 30,1
2733,Larson-Holloway,13818.16,2023-10-22,data/invoices/INV-02733.pdf,3,1,Admin,Net 60,0
4788,"Brennan, Wallace and Benson",5349.73,2023-06-29,data/invoices/INV-04788.pdf,1,1,Legal,Net 60,0
2755,Torres-Pope,23537.17,2023-05-21,data/invoices/INV-02755.pdf,8,1,Admin,Immediate,0
2338,Anderson-Bailey,19114.5,2023-06-22,data/invoices/INV-02338.pdf,10,1,IT,Net 30,0
3644,Cordova Group,10356.7,2024-06-10,data/invoices/INV-03644.pdf,9,1,Marketing,Net 15,0
7738,"Bentley, Lynch and Henderson",142760.47,2023-01-20,data/invoices/INV-07738.pdf,0,5,Marketing,Net 60,1
5517,Burgess-Thompson,18007.62,2023-10-31,data/invoices/INV-05517.pdf,2,1,Marketing,Net 30,0
5247,Wagner-King,3402.1,2024-05-30,data/invoices/INV-05247.pdf,14,1,Marketing,Net 60,0
867,"Tapia, Vaughn and Lee",13998.54,2024-04-09,data/invoices/INV-00867.pdf,0,1,Admin,Net 15,0
4448,"Miller, Hernandez and Reyes",7767.62,2023-07-08,data/invoices/INV-04448.pdf,7,1,Legal,Net 60,0
5072,Tran Inc,7187.71,2024-01-25,data/invoices/INV-05072.pdf,11,1,Legal,Immediate,0
4882,"Duran, Obrien and Gibbs",8482.16,2023-06-10,data/invoices/INV-04882.pdf,3,1,Legal,Net 15,0
9511,"Taylor, Wright and Davidson",80059.48,2023-03-18,data/invoices/INV-09511.pdf,3,4,Legal,Net 15,1
3003,Jones PLC,14387.32,2023-12-23,data/invoices/INV-03003.pdf,12,1,HR,Net 60,0
2226,"Suarez, Shields and Hill",4753.31,2024-02-10,data/invoices/INV-02226.pdf,5,1,Admin,Net 60,0
9057,"Cole, Glass and Cunningham",50584.16,2023-11-12,data/invoices/INV-09057.pdf,3,4,HR,Immediate,1
4827,White-Green,1036.81,2023-10-29,data/invoices/INV-04827.pdf,11,1,HR,Immediate,0
7622,"Hall, Hansen and Barnett",112920.3,2024-01-01,data/invoices/INV-07622.pdf,3,2,Admin,Net 30,1
9690,"Hall, Hansen and Barnett",65304.79,2024-06-01,data/invoices/INV-09690.pdf,0,4,Finance,Net 90,1
5501,Hayes and Sons,16923.72,2023-03-07,data/invoices/INV-05501.pdf,6,1,Finance,Immediate,0
9701,"Hernandez, Cole and Watson",105817.04,2024-05-07,data/invoices/INV-09701.pdf,3,3,Finance,Net 90,1
8479,Ortiz-Morgan,63916.29,2023-09-14,data/invoices/INV-08479.pdf,2,2,IT,Net 30,1
5503,Duran LLC,7872.23,2023-10-29,data/invoices/INV-05503.pdf,15,1,Marketing,Net 60,0
1211,"Walter, Edwards and Rios",12921.55,2023-12-14,data/invoices/INV-01211.pdf,5,1,Marketing,Net 90,0
9084,"Whitney, Gould and Jones",62084.03,2024-01-05,data/invoices/INV-09084.pdf,0,3,IT,Net 60,1
2289,Doyle Ltd,18051.05,2024-04-18,data/invoices/INV-02289.pdf,8,1,Admin,Net 60,0
2184,"Hensley, Powell and David",18966.61,2024-02-21,data/invoices/INV-02184.pdf,15,1,Admin,Immediate,0
2863,Stewart Ltd,9840.92,2024-05-27,data/invoices/INV-02863.pdf,5,1,Admin,Net 90,0
6862,Garcia-Smith,17488.4,2023-06-25,data/invoices/INV-06862.pdf,11,1,IT,Net 60,0
2363,Gibson Ltd,8962.96,2023-04-07,data/invoices/INV-02363.pdf,12,1,Marketing,Immediate,0
8464,Cisneros and Sons,149011.4,2023-03-14,data/invoices/INV-08464.pdf,3,3,IT,Net 90,1
6333,Gibson Ltd,1985.54,2023-05-22,data/invoices/INV-06333.pdf,12,1,IT,Immediate,0
4065,"Miller, Murphy and Craig",4670.44,2023-10-25,data/invoices/INV-04065.pdf,0,1,Finance,Net 60,0
9547,Young-Allen,86668.43,2023-08-08,data/invoices/INV-09547.pdf,2,4,IT,Net 30,1
618,Wright and Sons,18105.77,2023-10-09,data/invoices/INV-00618.pdf,13,1,Operations,Net 90,0
3282,"Woods, Calhoun and Schmidt",22347.6,2023-04-13,data/invoices/INV-03282.pdf,2,1,IT,Immediate,0
5227,Jones LLC,10661.13,2023-02-14,data/invoices/INV-05227.pdf,3,1,Admin,Net 60,0
3398,Duran LLC,20346.95,2023-03-30,data/invoices/INV-03398.pdf,15,1,HR,Net 30,0
3066,Moore-Bass,4091.38,2023-07-18,data/invoices/INV-03066.pdf,11,1,Finance,Immediate,0
767,Sanders-Espinoza,5258.13,2023-02-09,data/invoices/INV-00767.pdf,3,1,IT,Immediate,0
7079,Moody-Taylor,147134.93,2024-05-04,data/invoices/INV-07079.pdf,0,2,Legal,Net 60,1
5280,Campbell-Clark,17831.09,2023-09-05,data/invoices/INV-05280.pdf,8,1,Marketing,Net 60,0
4150,"Newton, Moore and Perry",6372.03,2023-12-13,data/invoices/INV-04150.pdf,4,1,IT,Net 60,0
1145,Dean-Jimenez,6176.68,2024-03-30,data/invoices/INV-01145.pdf,13,1,Admin,Immediate,0
4249,"Beltran, Lozano and Mcgee",18166.45,2023-02-07,data/invoices/INV-04249.pdf,3,1,IT,Immediate,0
4111,Reid Group,10440.9,2023-02-12,data/invoices/INV-04111.pdf,12,1,Operations,Net 60,0
463,Hernandez PLC,9350.19,2024-04-13,data/invoices/INV-00463.pdf,5,1,Admin,Net 90,0
2933,Jones Inc,1467.1,2023-04-05,data/invoices/INV-02933.pdf,15,1,Legal,Immediate,0
4624,"Rodriguez, Figueroa and Sanchez",14718.9,2023-01-24,data/invoices/INV-04624.pdf,12,1,Legal,Net 15,0
3814,Reid Group,18322.2,2023-09-22,data/invoices/INV-03814.pdf,3,1,Marketing,Net 90,0
6309,Lee-Davis,15473.25,2023-02-14,data/invoices/INV-06309.pdf,2,1,Admin,Immediate,0
4342,Garcia-Jennings,16287.43,2024-01-05,data/invoices/INV-04342.pdf,5,1,Marketing,Immediate,0
5301,Lopez-Martinez,13630.46,2024-02-12,data/invoices/INV-05301.pdf,9,1,IT,Immediate,0
6805,"Rivera, Johnson and Wiley",6493.11,2023-12-31,data/invoices/INV-06805.pdf,5,1,Finance,Immediate,0
3283,Tran Inc,23593.69,2023-04-08,data/invoices/INV-03283.pdf,0,1,HR,Net 90,0
2575,Reed Inc,13049.74,2024-04-19,data/invoices/INV-02575.pdf,8,1,Legal,Net 15,0
7962,"Lamb, Martin and Kim",41332.88,2023-03-14,data/invoices/INV-07962.pdf,3,4,Legal,Net 15,1
7880,Moody-Taylor,85971.31,2024-01-17,data/invoices/INV-07880.pdf,1,3,Admin,Net 15,1
829,"Thomas, Murray and King",14162.41,2023-01-27,data/invoices/INV-00829.pdf,12,1,Marketing,Net 30,0
6487,Gonzales-Harrison,4454.12,2024-03-15,data/invoices/INV-06487.pdf,9,1,HR,Net 30,0
7600,Mckee-Lee,111331.46,2023-09-02,data/invoices/INV-07600.pdf,2,5,Marketing,Net 90,1
2541,"Miller, Murphy and Craig",2518.81,2023-06-06,data/invoices/INV-02541.pdf,6,1,IT,Immediate,0
5747,Christensen PLC,3173.7,2024-06-25,data/invoices/INV-05747.pdf,7,1,Operations,Net 90,0
8527,Roberts-Sullivan,126017.84,2023-12-20,data/invoices/INV-08527.pdf,0,5,IT,Net 15,1
9567,Morgan-Lopez,58572.18,2023-02-04,data/invoices/INV-09567.pdf,1,3,Admin,Net 60,1
3743,Coffey-Phillips,13236.68,2023-10-04,data/invoices/INV-03743.pdf,14,1,IT,Net 15,0
7499,Cox LLC,71102.45,2024-05-11,data/invoices/INV-07499.pdf,2,2,Operations,Net 60,1
3525,"Becker, Taylor and Davis",11856.41,2024-05-24,data/invoices/INV-03525.pdf,15,1,Finance,Net 60,0
21,Walker LLC,4795.79,2023-01-04,data/invoices/INV-00021.pdf,8,1,Marketing,Net 60,0
1916,"Ramirez, Strickland and Washington",9354.29,2024-02-18,data/invoices/INV-01916.pdf,2,1,IT,Net 30,0
6572,"Mckee, Gardner and Davenport",8742.29,2023-07-14,data/invoices/INV-06572.pdf,4,1,IT,Net 15,0
9019,"Hartman, Romero and Smith",87160.88,2023-06-14,data/invoices/INV-09019.pdf,2,4,Legal,Net 30,1
2013,Ramirez Group,20287.39,2023-08-16,data/invoices/INV-02013.pdf,2,1,Finance,Net 60,0
5406,"Guzman, Hoffman and Baldwin",2796.08,2024-03-10,data/invoices/INV-05406.pdf,10,1,IT,Net 15,0
1296,Gibson-Morris,9530.98,2023-03-25,data/invoices/INV-01296.pdf,0,1,IT,Immediate,0
3746,"Jackson, Miller and Robertson",18843.53,2024-05-18,data/invoices/INV-03746.pdf,4,1,Admin,Net 30,0
592,"Brown, Harris and Dougherty",8172.45,2024-02-09,data/invoices/INV-00592.pdf,1,1,Marketing,Net 15,0
1407,"Higgins, Strickland and Martin",5670.6,2023-03-25,data/invoices/INV-01407.pdf,0,1,Legal,Net 60,0
222,Morton-Chase,15569.82,2024-02-29,data/invoices/INV-00222.pdf,8,1,HR,Net 15,0
5618,Jones LLC,11106.2,2023-10-08,data/invoices/INV-05618.pdf,13,1,Legal,Immediate,0
6249,White-Lewis,3545.03,2023-11-30,data/invoices/INV-06249.pdf,7,1,Legal,Immediate,0
4419,Chapman and Sons,4554.0,2023-06-29,data/invoices/INV-04419.pdf,4,1,Finance,Net 30,0
859,Good-Hodges,9913.57,2023-04-02,data/invoices/INV-00859.pdf,7,1,HR,Immediate,0
1784,Donovan-Harris,23813.24,2023-12-26,data/invoices/INV-01784.pdf,14,1,Operations,Immediate,0
7260,"Conner, Li and Santiago",50849.71,2023-04-19,data/invoices/INV-07260.pdf,2,2,IT,Net 30,1
6857,Arnold Ltd,7658.95,2023-01-25,data/invoices/INV-06857.pdf,13,1,Operations,Immediate,0
1955,Wagner-King,23873.08,2023-01-22,data/invoices/INV-01955.pdf,15,1,Admin,Net 30,0
1747,"Pugh, Henderson and Moon",3258.74,2023-11-18,data/invoices/INV-01747.pdf,5,1,Finance,Net 60,0
3133,Warner-Gibson,18288.52,2024-03-15,data/invoices/INV-03133.pdf,0,1,Finance,Immediate,0
8037,Cisneros and Sons,118286.18,2023-12-01,data/invoices/INV-08037.pdf,0,2,Finance,Immediate,1
8851,Johnson-Wood,72439.03,2023-01-16,data/invoices/INV-08851.pdf,0,3,Operations,Immediate,1
995,"Fisher, Wilson and Brown",15791.57,2023-11-16,data/invoices/INV-00995.pdf,10,1,Admin,Net 60,0
6109,Gibson Ltd,24302.43,2024-01-13,data/invoices/INV-06109.pdf,12,1,HR,Net 15,0
731,Blake and Sons,4862.9,2023-08-15,data/invoices/INV-00731.pdf,8,1,HR,Net 30,0
6975,Dudley Group,6229.11,2023-06-26,data/invoices/INV-06975.pdf,14,1,Admin,Net 60,0
6274,"Lee, Horton and Snyder",7807.12,2023-01-23,data/invoices/INV-06274.pdf,9,1,Admin,Net 15,0
6752,Bright-Francis,18286.31,2024-03-30,data/invoices/INV-06752.pdf,6,1,HR,Net 60,0
3510,Baird-Sanchez,10982.29,2023-02-21,data/invoices/INV-03510.pdf,2,1,Operations,Net 30,0
3534,Erickson and Sons,3330.31,2023-07-29,data/invoices/INV-03534.pdf,3,1,HR,Net 15,0
2514,Parsons-Hall,10613.44,2023-03-05,data/invoices/INV-02514.pdf,13,1,Legal,Immediate,0
5437,"Martin, Rose and Obrien",4617.42,2024-06-14,data/invoices/INV-05437.pdf,0,1,IT,Net 60,0
3626,Figueroa PLC,17855.87,2024-04-15,data/invoices/INV-03626.pdf,6,1,Finance,Net 90,0
466,Suarez LLC,14795.35,2024-03-09,data/invoices/INV-00466.pdf,5,1,Operations,Net 15,0
6756,"Reid, Ferguson and Sanchez",1824.1,2024-06-27,data/invoices/INV-06756.pdf,15,1,Marketing,Net 30,0
6760,Christensen PLC,4933.4,2023-01-18,data/invoices/INV-06760.pdf,6,1,Legal,Immediate,0
7992,"Osborn, Gaines and Davis",74593.73,2023-08-11,data/invoices/INV-07992.pdf,0,6,IT,Net 90,1
158,Smith and Sons,14723.14,2023-08-28,data/invoices/INV-00158.pdf,13,1,IT,Net 90,0
3961,Webster Inc,11127.76,2023-08-02,data/invoices/INV-03961.pdf,8,1,Marketing,Net 90,0
8833,"Lamb, Martin and Kim",68013.32,2024-04-21,data/invoices/INV-08833.pdf,1,3,Marketing,Immediate,1
5471,"Smith, Montoya and Evans",10707.12,2023-04-26,data/invoices/INV-05471.pdf,11,1,Admin,Net 60,0
186,"Wilson, Pena and Rich",1600.59,2023-12-02,data/invoices/INV-00186.pdf,7,1,Legal,Net 30,0
1003,"Bryan, Smith and Booth",15172.86,2023-09-02,data/invoices/INV-01003.pdf,7,1,Marketing,Net 60,0
9509,Hughes Inc,138904.05,2023-09-20,data/invoices/INV-09509.pdf,0,4,Operations,Net 90,1
5624,Torres Group,11545.9,2023-04-26,data/invoices/INV-05624.pdf,9,1,Legal,Net 60,0
401,Bowen Group,21738.04,2023-05-30,data/invoices/INV-00401.pdf,0,1,Finance,Net 15,0
6241,"Miller, Murphy and Craig",12153.26,2023-03-20,data/invoices/INV-06241.pdf,4,1,Admin,Net 60,0
8941,"Fuller, Ingram and Moss",61790.71,2023-05-19,data/invoices/INV-08941.pdf,0,3,IT,Net 30,1
9933,Burch-Montoya,127334.67,2023-12-01,data/invoices/INV-09933.pdf,2,2,Marketing,Net 90,1
7343,Harper and Sons,101476.86,2024-05-04,data/invoices/INV-07343.pdf,1,3,Finance,Net 90,1
9833,"Downs, Morris and Maddox",59446.63,2023-03-20,data/invoices/INV-09833.pdf,1,2,HR,Immediate,1
8467,Johnson-Wood,45749.28,2024-01-10,data/invoices/INV-08467.pdf,2,3,Finance,Net 30,1
8757,Blackwell LLC,104414.51,2024-05-01,data/invoices/INV-08757.pdf,1,6,Finance,Immediate,1
7959,Roberts-Sullivan,146820.18,2024-05-31,data/invoices/INV-07959.pdf,2,5,Marketing,Immediate,1
1251,Gonzalez Group,10443.86,2024-01-22,data/invoices/INV-01251.pdf,7,1,IT,Net 30,0
3144,Warner-Gibson,2050.98,2023-09-18,data/invoices/INV-03144.pdf,10,1,Marketing,Net 15,0
7431,"Richardson, Edwards and Ramirez",105465.6,2023-10-14,data/invoices/INV-07431.pdf,1,3,Operations,Net 30,1
60,"Miller, Ramos and Coleman",8398.2,2023-02-10,data/invoices/INV-00060.pdf,11,1,HR,Net 60,0
7856,"Hale, Myers and Larson",69959.46,2023-08-15,data/invoices/INV-07856.pdf,2,5,Operations,Immediate,1
1114,Rasmussen LLC,12168.47,2023-02-11,data/invoices/INV-01114.pdf,11,1,Finance,Net 60,0
3058,"West, Henderson and Ramirez",3782.41,2024-01-27,data/invoices/INV-03058.pdf,12,1,IT,Net 60,0
9570,"Valentine, Joyce and Murray",138585.64,2023-12-02,data/invoices/INV-09570.pdf,1,4,Operations,Net 30,1
1329,"Hensley, Powell and David",6887.59,2024-04-30,data/invoices/INV-01329.pdf,10,1,Finance,Net 15,0
4996,"Schmidt, Hansen and Stewart",17317.7,2024-02-12,data/invoices/INV-04996.pdf,4,1,IT,Net 90,0
6683,Hayes and Sons,15998.58,2023-03-10,data/invoices/INV-06683.pdf,8,1,Finance,Immediate,0
2073,Galloway-Wyatt,24199.81,2024-04-29,data/invoices/INV-02073.pdf,6,1,HR,Net 30,0
4794,Cordova Group,1052.81,2024-03-10,data/invoices/INV-04794.pdf,5,1,Marketing,Net 60,0
6830,"Tran, Jordan and Williams",8639.14,2024-06-26,data/invoices/INV-06830.pdf,7,1,IT,Net 90,0
9630,Gilbert PLC,90547.29,2024-03-04,data/invoices/INV-09630.pdf,3,3,HR,Net 15,1
8219,Mckee-Lee,61208.89,2023-04-25,data/invoices/INV-08219.pdf,0,5,IT,Immediate,1
7568,Scott and Sons,139778.2,2023-03-27,data/invoices/INV-07568.pdf,0,2,Marketing,Net 30,1
5923,Hernandez Ltd,21864.38,2024-04-07,data/invoices/INV-05923.pdf,13,1,HR,Net 60,0
1551,"Hurst, Freeman and Nelson",12469.53,2023-04-14,data/invoices/INV-01551.pdf,0,1,IT,Net 90,0
1010,Martinez-Dudley,11871.39,2023-10-26,data/invoices/INV-01010.pdf,12,1,Marketing,Net 15,0
3756,Rodriguez-Graham,1553.38,2024-06-11,data/invoices/INV-03756.pdf,8,1,Legal,Net 60,0
8682,"Bentley, Lynch and Henderson",58901.91,2023-09-26,data/invoices/INV-08682.pdf,1,5,Admin,Net 15,1
9343,Hernandez-Jones,95588.53,2023-06-09,data/invoices/INV-09343.pdf,3,6,Marketing,Net 15,1
8010,"Lopez, Jacobs and Mason",90530.25,2024-01-24,data/invoices/INV-08010.pdf,3,5,Admin,Net 60,1
3861,"Guerrero, Peck and Coleman",24205.48,2024-02-15,data/invoices/INV-03861.pdf,15,1,Operations,Net 60,0
3149,Donovan-Harris,19134.53,2024-05-10,data/invoices/INV-03149.pdf,2,1,Admin,Net 15,0
2520,Parsons-Hall,1564.32,2024-02-29,data/invoices/INV-02520.pdf,2,1,IT,Net 60,0
3128,"Ramirez, Strickland and Washington",11164.55,2023-12-30,data/invoices/INV-03128.pdf,13,1,IT,Immediate,0
9085,Mendez and Sons,87407.07,2023-04-22,data/invoices/INV-09085.pdf,3,2,HR,Immediate,1
5317,Davis Inc,17514.29,2023-01-17,data/invoices/INV-05317.pdf,8,1,Operations,Net 60,0
1196,"Watts, Robinson and Nguyen",9246.78,2023-01-19,data/invoices/INV-01196.pdf,1,1,Operations,Net 30,0
9051,Walker-Flores,64754.26,2023-02-18,data/invoices/INV-09051.pdf,2,5,IT,Net 15,1
880,Miller-Wright,9591.12,2024-04-14,data/invoices/INV-00880.pdf,13,1,IT,Net 60,0
6990,Gregory-Watkins,17677.08,2023-02-19,data/invoices/INV-06990.pdf,10,1,Operations,Net 60,0
2488,Brock-Mcdonald,15679.04,2023-05-13,data/invoices/INV-02488.pdf,9,1,Finance,Net 90,0
2841,Jackson-Lawson,13171.45,2024-04-23,data/invoices/INV-02841.pdf,0,1,IT,Net 15,0
4330,"Mckee, Gardner and Davenport",7669.01,2023-02-02,data/invoices/INV-04330.pdf,10,1,HR,Net 15,0
2931,Christensen PLC,15372.06,2024-02-05,data/invoices/INV-02931.pdf,5,1,IT,Immediate,0
6425,"Watts, Robinson and Nguyen",18089.16,2023-12-30,data/invoices/INV-06425.pdf,13,1,Legal,Net 90,0
2486,Navarro-Munoz,4395.47,2024-06-15,data/invoices/INV-02486.pdf,15,1,Admin,Net 60,0
5748,Ross LLC,20566.92,2023-12-30,data/invoices/INV-05748.pdf,1,1,Marketing,Immediate,0
884,"Hoffman, Baker and Richards",14515.47,2023-08-08,data/invoices/INV-00884.pdf,12,1,Admin,Net 15,0
4915,Salazar-Ball,11627.14,2024-01-26,data/invoices/INV-04915.pdf,11,1,Operations,Net 15,0
6211,Fernandez and Sons,8406.94,2023-04-20,data/invoices/INV-06211.pdf,7,1,Admin,Immediate,0
9579,"Fuller, Ingram and Moss",48184.88,2023-11-16,data/invoices/INV-09579.pdf,1,6,Legal,Net 90,1
212,"Le, Lewis and Hayes",9486.35,2024-03-09,data/invoices/INV-00212.pdf,1,1,Finance,Net 15,0
2276,"Mcclain, Miller and Henderson",20758.02,2024-03-05,data/invoices/INV-02276.pdf,5,1,HR,Net 15,0
2329,Short-Garcia,1579.47,2023-12-03,data/invoices/INV-02329.pdf,3,1,Finance,Immediate,0
4951,Hoover-Campbell,2727.75,2023-12-08,data/invoices/INV-04951.pdf,7,1,Operations,Net 60,0
3320,Harrison-Alexander,5476.93,2023-09-19,data/invoices/INV-03320.pdf,14,1,Operations,Net 30,0
9835,Williams-Berg,59028.25,2024-02-03,data/invoices/INV-09835.pdf,1,3,Legal,Net 90,1
4608,"Dyer, Potter and Mack",23790.46,2023-11-29,data/invoices/INV-04608.pdf,5,1,HR,Net 15,0
1439,Bennett Group,6763.6,2024-01-17,data/invoices/INV-01439.pdf,5,1,Marketing,Net 15,0
468,"Rivera, Johnson and Wiley",21207.65,2023-02-24,data/invoices/INV-00468.pdf,11,1,IT,Immediate,0
5467,Jones-Young,24754.17,2023-06-26,data/invoices/INV-05467.pdf,15,1,Finance,Net 15,0
3330,Good-Hodges,13204.49,2024-05-06,data/invoices/INV-03330.pdf,5,1,Admin,Net 15,0
5829,"Burke, Martinez and Riggs",24362.18,2023-12-19,data/invoices/INV-05829.pdf,14,1,Marketing,Net 15,0
8608,Acosta Inc,55004.3,2024-01-27,data/invoices/INV-08608.pdf,1,3,HR,Net 60,1
697,Torres-Pope,5797.66,2023-06-14,data/invoices/INV-00697.pdf,9,1,Legal,Net 90,0
7268,Robertson-Hays,63453.89,2023-08-15,data/invoices/INV-07268.pdf,0,6,Legal,Net 30,1
9145,"Richardson, Edwards and Ramirez",63061.34,2023-12-13,data/invoices/INV-09145.pdf,2,2,HR,Net 30,1
8181,Robertson-Hays,95931.08,2024-01-09,data/invoices/INV-08181.pdf,0,6,IT,Net 90,1
9939,Moody-Taylor,133447.65,2024-03-26,data/invoices/INV-09939.pdf,3,6,Finance,Immediate,1
1315,Valentine-Holland,13183.26,2023-12-14,data/invoices/INV-01315.pdf,14,1,HR,Net 90,0
2302,Jones PLC,15422.47,2023-06-05,data/invoices/INV-02302.pdf,1,1,Admin,Net 15,0
2040,Pollard and Sons,8235.19,2023-08-24,data/invoices/INV-02040.pdf,7,1,IT,Net 90,0
7109,Hines-Berry,89544.06,2023-11-03,data/invoices/INV-07109.pdf,2,4,Operations,Net 30,1
